date_str,degrees_from_mean,id,lon,lat,max_temp,min_temp,station_name,type,serialid,year,month,day,year_month,state
1968-03-30,14.34,USC00338552,-83.7822,40.0986,23.3,2.2,URBANA WWTP,Weak Hot,2651570,1968,3,30,1968.03,Ohio
1979-03-24,14.11,USC00274399,-72.3247,42.9389,21.1,-0.6,KEENE,Weak Hot,1701683,1979,3,24,1979.03,New Hampshire
1988-08-16,6.0,USC00448062,-79.0844,38.1692,34.4,17.2,STAUNTON WATER TRMTMT PLT,Weak Hot,2729140,1988,8,16,1988.08,Virginia
2012-05-30,8.68,USC00317924,-79.4622,35.7606,29.4,20.6,SILER CITY 2 N,Weak Hot,1528513,2012,5,30,2012.05,North Carolina
1997-06-26,6.92,USC00269229,-119.1575,38.9992,32.2,16.7,YERINGTON,Weak Hot,1933290,1997,6,26,1997.06,Nevada
1974-12-05,13.39,USC00484065,-109.4703,41.5167,7.2,-1.1,GREEN RIVER,Weak Hot,234956,1974,12,5,1974.12,Wyoming
2011-08-07,6.01,USC00364763,-76.2742,40.05,32.2,23.3,LANCASTER 2NE FLTR PLT,Weak Hot,1845126,2011,8,7,2011.08,Pennsylvania
1996-09-06,12.8,USC00326620,-98.0919,46.1458,32.8,20.0,OAKES,Weak Hot,2305974,1996,9,6,1996.09,North Dakota
2007-03-24,10.53,USC00046506,-122.1997,39.7458,29.4,10.6,ORLAND,Weak Hot,1438704,2007,3,24,2007.03,California
2001-04-21,14.01,USC00203504,-85.3828,42.3833,23.3,16.7,GULL LK BIOLOGICAL STN,Weak Hot,1667199,2001,4,21,2001.04,Michigan
1980-12-17,9.69,USC00254455,-101.6706,41.2097,17.2,2.2,KINGSLEY DAM,Weak Hot,2447044,1980,12,17,1980.12,Nebraska
1966-07-06,2.62,USC00085099,-82.965,30.2889,34.4,24.4,LIVE OAK,Weak Hot,1590371,1966,7,6,1966.07,Florida
1980-06-16,6.11,USC00318964,-80.0772,34.9603,36.7,22.8,WADESBORO,Weak Hot,2480856,1980,6,16,1980.06,North Carolina
2005-07-07,4.14,USC00088824,-82.7539,28.1522,36.7,25.6,TARPON SPGS SEWAGE PL,Weak Hot,2598845,2005,7,7,2005.07,Florida
1992-02-26,8.23,USC00451504,-120.9131,47.1889,7.2,3.9,CLE ELUM,Weak Hot,2180692,1992,2,26,1992.02,Washington
2002-09-07,5.87,USC00016129,-85.4492,32.6592,31.7,22.8,OPELIKA,Weak Hot,319715,2002,9,7,2002.09,Alabama
1967-11-12,13.25,USC00426919,-111.7339,40.3675,23.9,5.0,PLEASANT GROVE,Weak Hot,780138,1967,11,12,1967.11,Utah
1987-01-25,11.43,USC00053005,-105.1314,40.6147,10.6,2.8,FT COLLINS,Weak Hot,1783104,1987,1,25,1987.01,Colorado
1997-10-04,7.82,USC00291630,-105.5956,36.7408,25.6,0.6,CERRO,Weak Hot,1938564,1997,10,4,1997.1,New Mexico
1972-05-28,12.26,USC00043157,-120.1575,41.8714,32.2,7.8,FT BIDWELL,Weak Hot,1396674,1972,5,28,1972.05,California
1964-09-21,3.78,USC00410639,-97.7061,28.4575,33.3,24.4,BEEVILLE 5 NE,Weak Hot,122860,1964,9,21,1964.09,Texas
1965-07-31,11.39,USC00358407,-121.2047,45.6069,42.2,17.8,THE DALLES,Weak Hot,1170712,1965,7,31,1965.07,Oregon
1972-03-27,7.33,USC00168539,-89.7697,30.265,28.9,13.9,SLIDELL,Weak Hot,1366656,1972,3,27,1972.03,Louisiana
2000-09-12,4.67,USC00418354,-97.4972,28.0353,35.6,26.1,SINTON,Weak Hot,1148532,2000,9,12,2000.09,Texas
2013-01-26,14.5,USC00057936,-106.8233,40.4883,2.8,-1.7,STEAMBOAT SPRINGS,Weak Hot,1004903,2013,1,26,2013.01,Colorado
1987-05-14,12.12,USC00268346,-116.2225,41.3144,28.9,6.7,TUSCARORA,Weak Hot,1781949,1987,5,14,1987.05,Nevada
1974-09-08,6.32,USC00450482,-122.5286,45.7717,29.4,14.4,BATTLE GROUND,Weak Hot,239467,1974,9,8,1974.09,Washington
1984-12-17,9.29,USC00314055,-83.1983,35.0567,16.7,2.8,HIGHLANDS,Weak Hot,776595,1984,12,17,1984.12,North Carolina
1970-09-09,8.06,USC00465224,-80.4042,37.8564,27.8,18.9,LEWISBURG 3 N,Weak Hot,2992236,1970,9,9,1970.09,West Virginia
1976-04-14,13.77,USC00132689,-94.6833,43.1025,28.9,16.1,EMMETSBURG,Weak Hot,589397,1976,4,14,1976.04,Iowa
1986-03-28,9.41,USC00054945,-103.0822,40.4897,23.3,5.6,LEROY 9 WSW,Weak Hot,3029358,1986,3,28,1986.03,Colorado
1969-01-22,10.95,USC00200230,-83.7108,42.2947,7.2,2.8,ANN ARBOR U OF MICH,Weak Hot,385229,1969,1,22,1969.01,Michigan
2000-10-30,10.72,USC00326365,-101.4897,46.8925,12.8,10.6,NEW SALEM 5NW,Weak Hot,1156551,2000,10,30,2000.1,North Dakota
1972-05-20,10.87,USC00211227,-93.1264,45.5506,31.1,17.2,CAMBRIDGE 5ESE,Weak Hot,1395614,1972,5,20,1972.05,Minnesota
1990-02-10,10.81,USC00369933,-76.75,39.9167,14.4,5.6,YORK 3 SSW PUMP STN,Weak Hot,3106395,1990,2,10,1990.02,Pennsylvania
2004-08-09,5.35,USW00024119,-116.8917,40.6117,38.9,11.7,BATTLE MOUNTAIN 4SE,Weak Hot,919838,2004,8,9,2004.08,Nevada
1982-11-21,14.52,USC00232289,-90.8125,36.6206,15.6,15.6,DONIPHAN,Weak Hot,1265168,1982,11,21,1982.11,Missouri
2003-07-23,6.04,USC00043551,-118.9631,36.7394,28.3,17.2,GRANT GROVE,Weak Hot,492772,2003,7,23,2003.07,California
1982-06-22,10.33,USC00253630,-97.2608,42.6167,27.8,25.0,HARTINGTON,Weak Hot,1278708,1982,6,22,1982.06,Nebraska
1989-05-31,8.99,USC00032930,-94.4481,36.4261,30.0,21.7,GRAVETTE,Weak Hot,2035318,1989,5,31,1989.05,Arkansas
1989-11-12,12.57,USW00023070,-104.3378,37.2622,26.1,3.9,TRINIDAD PERRY STOKES AP,Weak Hot,2048839,1989,11,12,1989.11,Colorado
2012-08-04,7.38,USC00190860,-71.005,42.0478,33.9,22.8,BROCKTON,Weak Hot,1518583,2012,8,4,2012.08,Massachusetts
1970-08-19,8.46,USC00148648,-99.4192,39.4031,41.1,19.4,WEBSTER DAM,Weak Hot,2962284,1970,8,19,1970.08,Kansas
1964-11-10,10.89,USC00477464,-92.6464,45.4117,12.2,6.1,ST CROIX FALLS,Weak Hot,76394,1964,11,10,1964.11,Wisconsin
2001-02-15,12.37,USC00467552,-81.7119,38.8172,15.6,7.8,RIPLEY,Weak Hot,1691227,2001,2,15,2001.02,West Virginia
1967-10-04,14.89,USC00472165,-91.5511,44.1331,25.6,17.2,DODGE,Weak Hot,838823,1967,10,4,1967.1,Wisconsin
1990-06-13,6.85,USC00237963,-93.7158,40.2472,32.2,22.8,SPICKARD 7 W,Weak Hot,3075673,1990,6,13,1990.06,Missouri
1992-05-20,13.16,USC00243915,-107.6092,45.7317,30.0,18.3,HARDIN,Weak Hot,2166042,1992,5,20,1992.05,Montana
2005-04-28,5.72,USC00452914,-124.3539,47.9558,23.3,8.9,FORKS 1 E,Weak Hot,2598326,2005,4,28,2005.04,Washington
2000-08-15,4.72,USW00024020,-101.0344,40.5233,38.3,20.0,HAYES CENTER 1NW,Weak Hot,1102973,2000,8,15,2000.08,Nebraska
2006-11-11,13.07,USC00344019,-98.2661,36.5381,27.8,0.6,HELENA 1 SSE,Weak Hot,643783,2006,11,11,2006.11,Oklahoma
1977-09-08,4.21,USC00085539,-83.1819,30.1064,32.8,23.9,MAYO,Weak Hot,32952,1977,9,8,1977.09,Florida
2003-10-28,13.01,USC00047851,-120.6619,35.3056,37.8,11.7,SAN LUIS OBISPO POLY U,Weak Hot,528211,2003,10,28,2003.1,California
1967-01-22,12.72,USC00346729,-95.6833,36.4333,16.7,7.8,OOLOGAH DAM,Weak Hot,827086,1967,1,22,1967.01,Oklahoma
1982-12-06,10.4,USC00094133,-82.93,34.3519,21.1,12.2,HARTWELL,Weak Hot,1245718,1982,12,6,1982.12,Georgia
2010-11-05,11.04,USC00041253,-119.9817,34.5822,33.9,11.1,CACHUMA LAKE,Weak Hot,2780941,2010,11,5,2010.11,California
1993-05-12,13.37,USW00024149,-117.0156,46.3747,35.0,13.9,LEWISTON NEZ PERCE CO AP,Weak Hot,3144045,1993,5,12,1993.05,Idaho
1981-01-19,13.67,USC00210355,-92.9739,43.6542,8.3,-7.8,AUSTIN WWT FAC,Weak Hot,266149,1981,1,19,1981.01,Minnesota
2006-04-15,8.29,USC00381770,-82.8236,34.6603,31.1,16.1,CLEMSON UNIV,Weak Hot,609316,2006,4,15,2006.04,South Carolina
2006-09-25,2.44,USC00082850,-81.3897,25.8489,32.8,25.6,EVERGLADES,Weak Hot,662182,2006,9,25,2006.09,Florida
1987-05-30,11.46,USC00477708,-88.6183,44.7631,30.0,17.8,SHAWANO 2SSW,Weak Hot,1813551,1987,5,30,1987.05,Wisconsin
2006-01-29,14.87,USW00014991,-91.4878,44.8664,2.2,-1.1,EAU CLAIRE RGNL AP,Weak Hot,654499,2006,1,29,2006.01,Wisconsin
1998-07-19,7.14,USC00427846,-111.5842,40.6008,29.4,11.7,SILVER LAKE BRIGHTON,Weak Hot,1340943,1998,7,19,1998.07,Utah
1999-12-01,14.85,USC00398622,-96.9194,42.7625,11.1,5.0,VERMILLION 2 SE,Weak Hot,2908176,1999,12,1,1999.12,South Dakota
1978-05-12,7.4,USC00340755,-97.4472,36.5297,33.3,15.6,BILLINGS,Weak Hot,1036451,1978,5,12,1978.05,Oklahoma
1988-12-12,14.43,USC00247214,-108.5397,46.4414,11.1,5.0,ROUNDUP,Weak Hot,2709311,1988,12,12,1988.12,Montana
2009-06-22,5.02,USC00092318,-83.8436,33.5972,35.0,23.3,COVINGTON,Weak Hot,1954474,2009,6,22,2009.06,Georgia
2001-11-16,14.69,USC00210939,-94.2086,46.3433,18.3,-1.1,BRAINERD,Weak Hot,1662237,2001,11,16,2001.11,Minnesota
1989-05-21,11.86,USC00190408,-72.0275,42.4281,31.1,11.7,BARRE FALLS DAM,Weak Hot,2010101,1989,5,21,1989.05,Massachusetts
1978-04-11,11.08,USC00091982,-83.4233,34.8483,26.7,16.7,CLAYTON 1 SSW,Weak Hot,1052058,1978,4,11,1978.04,Georgia
1994-04-21,7.62,USC00388440,-80.3569,33.9364,32.2,15.6,SUMTER,Weak Hot,695954,1994,4,21,1994.04,South Carolina
1995-03-15,18.35,USC00399232,-98.7131,43.7292,25.6,-1.7,WHITE LAKE,Weak Hot,2211600,1995,3,15,1995.03,South Dakota
1980-10-09,11.58,USC00263957,-118.1631,40.6564,32.2,8.3,IMLAY,Weak Hot,2488472,1980,10,9,1980.1,Nevada
2004-03-18,9.95,USC00046730,-120.6856,35.6278,30.0,7.2,PASO ROBLES,Weak Hot,959187,2004,3,18,2004.03,California
1968-10-15,9.61,USW00023007,-100.2831,34.4272,28.9,19.4,CHILDRESS MUNI AP,Weak Hot,2661267,1968,10,15,1968.1,Texas
2004-07-24,3.56,USW00012930,-90.1303,29.9167,36.7,25.0,NEW ORLEANS AUDUBON,Weak Hot,927514,2004,7,24,2004.07,Louisiana
2006-07-21,8.25,USC00042294,-121.7761,38.535,40.6,21.7,DAVIS 2 WSW EXP FARM,Weak Hot,649680,2006,7,21,2006.07,California
2012-12-13,5.9,RQC00666073,-67.1378,18.1875,28.9,25.6,MAYAGUEZ CITY,Weak Hot,1547310,2012,12,13,2012.12,Puerto Rico
2011-12-06,14.27,USW00003812,-82.5375,35.4319,16.1,12.8,ASHEVILLE RGNL AP,Weak Hot,1858617,2011,12,6,2011.12,North Carolina
2010-08-05,8.23,USW00026533,-151.5089,66.9161,21.7,14.4,BETTLES AP,Weak Hot,2803130,2010,8,5,2010.08,Alaska
2012-06-26,10.09,USC00143218,-98.7803,38.3758,41.7,21.7,GREAT BEND,Weak Hot,1563258,2012,6,26,2012.06,Kansas
1968-04-30,17.75,USC00399004,-97.5228,45.3331,30.6,8.9,WEBSTER,Weak Hot,2667798,1968,4,30,1968.04,South Dakota
1992-04-30,12.64,USC00481730,-104.8222,41.7594,27.2,5.0,CHUGWATER,Weak Hot,2171777,1992,4,30,1992.04,Wyoming
2013-09-06,10.9,USC00427271,-111.81,41.9064,32.8,17.8,RICHMOND,Weak Hot,975826,2013,9,6,2013.09,Utah
1983-07-09,2.75,RQW00011641,-66.0108,18.4325,32.2,27.8,SAN JUAN L M MARIN AP,Weak Hot,2851227,1983,7,9,1983.07,Puerto Rico
2010-09-03,6.26,USC00047253,-117.6525,35.3692,37.8,14.4,RANDSBURG,Weak Hot,2777119,2010,9,3,2010.09,California
2005-12-26,9.63,USW00024020,-101.0344,40.5233,15.0,1.1,HAYES CENTER 1NW,Weak Hot,2578489,2005,12,26,2005.12,Nebraska
1990-02-23,13.41,USW00014750,-73.6167,43.35,13.3,-2.8,GLENS FALLS AP,Weak Hot,3073002,1990,2,23,1990.02,New York
1997-04-05,11.98,USC00335315,-80.8561,40.7692,20.0,14.4,MILLPORT 4 NE,Weak Hot,1930743,1997,4,5,1997.04,Ohio
1974-06-13,7.36,USC00029287,-112.7403,33.9792,45.6,20.0,WICKENBURG,Weak Hot,224573,1974,6,13,1974.06,Arizona
1969-05-20,9.52,USC00304025,-73.8,42.25,24.4,17.8,HUDSON COR.FACILITY,Weak Hot,403391,1969,5,20,1969.05,New York
2006-11-09,18.36,USC00326620,-98.0919,46.1458,21.7,0.6,OAKES,Weak Hot,627977,2006,11,9,2006.11,North Dakota
2005-02-24,7.85,USC00451630,-117.9019,48.5472,13.3,-6.7,COLVILLE,Weak Hot,2564421,2005,2,24,2005.02,Washington
1989-03-28,15.4,USC00257070,-98.5197,40.0978,27.2,5.0,RED CLOUD,Weak Hot,2041913,1989,3,28,1989.03,Nebraska
1997-01-02,10.26,USC00029645,-114.1344,34.8775,22.8,13.3,YUCCA 1 NNE,Weak Hot,1899838,1997,1,2,1997.01,Arizona
1969-08-14,5.51,USC00417232,-99.7908,29.9167,38.9,16.1,PRADE RCH,Weak Hot,422032,1969,8,14,1969.08,Texas
1983-10-03,9.5,USC00456534,-120.6456,47.785,17.2,10.0,PLAIN,Weak Hot,2858091,1983,10,3,1983.1,Washington
2001-10-03,15.88,USC00211107,-93.84,45.1969,30.6,7.2,BUFFALO 2NE,Weak Hot,1651447,2001,10,3,2001.1,Minnesota
1997-02-28,16.18,USC00016129,-85.4492,32.6592,22.2,17.2,OPELIKA,Weak Hot,1897519,1997,2,28,1997.02,Alabama
1976-02-17,13.51,USW00094789,-73.7622,40.6386,18.3,4.4,NEW YORK JFK INTL AP,Weak Hot,543932,1976,2,17,1976.02,New York
1966-07-10,11.07,USC00322605,-98.5261,46.0108,40.6,16.1,ELLENDALE,Weak Hot,1635548,1966,7,10,1966.07,North Dakota
1973-10-05,7.21,USC00094949,-85.0317,33.0536,31.1,15.0,LA GRANGE 1N,Weak Hot,176338,1973,10,5,1973.1,Georgia
2002-01-28,12.34,USC00318292,-80.8808,35.81,22.2,-0.6,STATESVILLE 2 NNE,Weak Hot,352798,2002,1,28,2002.01,North Carolina
1974-12-23,11.19,USC00415822,-99.7958,30.9144,27.8,4.4,MENARD,Weak Hot,202698,1974,12,23,1974.12,Texas
1987-08-21,4.51,USC00086240,-86.4928,30.5317,36.7,21.7,NICEVILLE,Weak Hot,1805818,1987,8,21,1987.08,Florida
1993-07-31,4.45,USC00033466,-93.0486,34.5128,40.6,25.6,HOT SPRINGS 1 NNE,Weak Hot,3171708,1993,7,31,1993.07,Arkansas
1994-05-10,12.0,USC00240364,-112.3964,47.4931,27.2,15.0,AUGUSTA,Weak Hot,675480,1994,5,10,1994.05,Montana
1990-07-06,3.19,USC00417232,-99.7908,29.9167,35.6,23.3,PRADE RCH,Weak Hot,3124512,1990,7,6,1990.07,Texas
1973-11-10,6.96,USW00023258,-120.9506,37.6242,19.4,13.3,MODESTO CITY CO AP,Weak Hot,180039,1973,11,10,1973.11,California
2013-11-02,12.47,USC00506870,-149.0992,61.5889,6.1,2.2,PALMER JOB CORPS,Weak Hot,1021849,2013,11,2,2013.11,Alaska
2007-11-05,9.61,USC00418449,-100.6503,30.5831,30.6,8.3,SONORA,Weak Hot,1454139,2007,11,5,2007.11,Texas
1994-06-19,8.83,USC00427686,-111.7794,39.9578,35.0,20.0,SANTAQUIN CHLORINATOR,Weak Hot,673094,1994,6,19,1994.06,Utah
1977-03-14,10.36,USC00193505,-71.0603,42.7594,11.1,7.2,HAVERHILL,Weak Hot,48002,1977,3,14,1977.03,Massachusetts
1986-02-27,9.8,USC00410235,-94.6342,29.7878,27.8,12.8,ANAHUAC,Weak Hot,3049115,1986,2,27,1986.02,Texas
1983-08-03,5.07,USW00003125,-114.3942,32.8356,43.9,32.2,YUMA PROVING GROUND,Weak Hot,2822020,1983,8,3,1983.08,Arizona
1972-03-15,12.85,USC00417079,-101.7022,34.1892,30.6,8.9,PLAINVIEW,Weak Hot,1397362,1972,3,15,1972.03,Texas
1979-10-05,12.57,USC00356213,-122.4433,43.7428,31.1,6.7,OAKRIDGE FISH HATCHERY,Weak Hot,1697079,1979,10,5,1979.1,Oregon
1975-12-15,11.19,USC00300331,-76.6592,42.7339,14.4,6.1,AURORA RSCH FARM,Weak Hot,851478,1975,12,15,1975.12,New York
1978-11-11,9.8,USC00055722,-107.8792,38.4858,16.1,6.1,MONTROSE #2,Weak Hot,1054346,1978,11,11,1978.11,Colorado
1969-10-12,9.93,USC00411048,-96.3972,30.1592,33.9,24.4,BRENHAM,Weak Hot,425185,1969,10,12,1969.1,Texas
1993-05-17,7.85,USC00057936,-106.8233,40.4883,19.4,7.8,STEAMBOAT SPRINGS,Weak Hot,3148117,1993,5,17,1993.05,Colorado
1965-07-10,4.61,USC00445050,-78.0061,38.0422,32.2,22.8,LOUISA,Weak Hot,1203378,1965,7,10,1965.07,Virginia
2011-08-04,2.37,USC00081276,-80.6256,26.8639,34.4,24.4,CANAL POINT USDA,Weak Hot,1843766,2011,8,4,2011.08,Florida
2011-07-21,4.24,USC00295617,-103.625,34.4278,37.8,21.7,MELROSE,Weak Hot,1848045,2011,7,21,2011.07,New Mexico
1996-01-18,17.72,USC00436995,-72.9781,43.6253,16.7,-1.1,RUTLAND,Weak Hot,2317698,1996,1,18,1996.01,Vermont
1985-10-22,12.8,USC00328913,-100.7264,48.6147,20.6,10.6,UPHAM 3 N,Weak Hot,2409647,1985,10,22,1985.1,North Dakota
2011-07-19,5.58,USC00118684,-88.29,39.795,32.8,23.9,TUSCOLA,Weak Hot,1854523,2011,7,19,2011.07,Illinois
1967-03-29,16.26,USC00058184,-106.6086,38.8183,8.3,-1.1,TAYLOR PARK,Weak Hot,837179,1967,3,29,1967.03,Colorado
1972-01-18,2.32,VQW00011624,-64.8056,17.7028,31.1,23.3,CHRISTIANSTED AP,Weak Hot,1376200,1972,1,18,1972.01,United States Virgin Islands
1989-03-12,6.61,USW00003855,-87.3167,30.35,27.2,12.2,PENSACOLA FOREST SHERMAN NAS,Weak Hot,2018827,1989,3,12,1989.03,Florida
1999-10-07,9.44,USC00250050,-99.8556,42.5522,23.3,13.3,AINSWORTH,Weak Hot,2892495,1999,10,7,1999.1,Nebraska
2006-12-30,12.3,USC00131635,-90.2639,41.7947,10.6,5.0,CLINTON #1,Weak Hot,610396,2006,12,30,2006.12,Iowa
1998-12-05,10.17,USC00388887,-83.075,34.7544,22.8,8.9,WALHALLA,Weak Hot,1311445,1998,12,5,1998.12,South Carolina
1972-10-05,12.43,USC00292608,-107.0,36.9358,18.3,10.0,DULCE,Weak Hot,1376633,1972,10,5,1972.1,New Mexico
2007-08-25,6.61,USC00366233,-80.3614,41.0172,35.0,20.0,NEW CASTLE 1 N,Weak Hot,1476432,2007,8,25,2007.08,Pennsylvania
1984-02-17,15.92,USC00476357,-90.5545,44.98,3.3,0.6,OWEN 2N,Weak Hot,765498,1984,2,17,1984.02,Wisconsin
2008-05-19,11.54,USC00048758,-120.1428,39.1678,27.2,3.3,TAHOE CITY,Weak Hot,439926,2008,5,19,2008.05,California
2007-12-15,11.39,USC00085539,-83.1819,30.1064,31.1,11.7,MAYO,Weak Hot,1498639,2007,12,15,2007.12,Florida
1969-07-12,6.15,USW00013966,-98.4928,33.9786,42.8,24.4,WICHITA FALLS MUNI AP,Weak Hot,418488,1969,7,12,1969.07,Texas
1970-07-02,7.39,USC00303025,-78.4633,42.3297,27.8,19.4,FRANKLINVILLE,Weak Hot,2965381,1970,7,2,1970.07,New York
2004-06-23,4.09,USW00025308,-131.5786,55.0389,24.4,13.3,ANNETTE ISLAND AP,Weak Hot,945195,2004,6,23,2004.06,Alaska
2008-12-27,15.98,USC00224776,-89.5797,33.0583,22.8,17.2,KOSCIUSKO,Weak Hot,462162,2008,12,27,2008.12,Mississippi
1997-09-08,3.63,RQC00664193,-66.0875,17.9783,35.6,25.0,GUAYAMA 2E,Weak Hot,1935473,1997,9,8,1997.09,Puerto Rico
1988-04-18,8.09,USC00425148,-111.6433,38.4058,11.7,4.4,LOA,Weak Hot,2680025,1988,4,18,1988.04,Utah
1977-06-30,6.09,USC00034106,-92.9158,36.4194,33.3,22.8,LEAD HILL,Weak Hot,47004,1977,6,30,1977.06,Arkansas
2000-07-20,3.5,USC00012245,-87.88,32.5192,36.7,24.4,DEMOPOLIS L&D,Weak Hot,1150889,2000,7,20,2000.07,Alabama
1970-04-27,8.22,USW00013970,-91.1469,30.5372,30.6,22.2,BATON ROUGE RYAN AP,Weak Hot,2998552,1970,4,27,1970.04,Louisiana
2011-07-12,3.57,USC00031730,-91.9481,33.1111,37.8,23.9,CROSSETT 2 SSE,Weak Hot,1851593,2011,7,12,2011.07,Arkansas
1967-08-16,10.24,USW00024155,-118.8528,45.6906,40.6,19.4,PENDLETON,Weak Hot,813888,1967,8,16,1967.08,Oregon
1976-07-27,7.13,USC00049855,-119.5897,37.75,38.9,15.0,YOSEMITE PARK HQ,Weak Hot,537339,1976,7,27,1976.07,California
2004-11-02,13.18,USW00003812,-82.5375,35.4319,23.3,15.0,ASHEVILLE RGNL AP,Weak Hot,948682,2004,11,2,2004.11,North Carolina
1982-07-23,8.14,USC00250130,-102.8967,42.1103,38.9,18.3,ALLIANCE 1WNW,Weak Hot,1228477,1982,7,23,1982.07,Nebraska
1996-05-28,6.67,USC00227128,-89.5453,30.8408,33.9,23.9,POPLARVILLE EXP STN,Weak Hot,2304272,1996,5,28,1996.05,Mississippi
1998-01-26,8.69,USW00024157,-117.5281,47.6217,9.4,2.2,SPOKANE INTL AP,Weak Hot,1318721,1998,1,26,1998.01,Washington
1987-02-13,5.91,USC00456262,-121.6744,46.6092,8.3,5.0,PACKWOOD,Weak Hot,1776124,1987,2,13,1987.02,Washington
1964-12-04,12.51,USC00083956,-82.5972,29.8286,26.1,18.3,HIGH SPRINGS,Weak Hot,100943,1964,12,4,1964.12,Florida
1993-05-29,4.49,USC00084625,-81.4239,28.2764,29.4,22.8,KISSIMMEE 2,Weak Hot,3175971,1993,5,29,1993.05,Florida
1972-09-13,8.95,USC00142602,-96.1058,38.8592,33.3,22.2,ESKRIDGE,Weak Hot,1431613,1972,9,13,1972.09,Kansas
1996-07-08,3.19,USC00414081,-94.7964,32.1808,37.8,25.0,HENDERSON,Weak Hot,2350016,1996,7,8,1996.07,Texas
2008-05-20,10.28,USC00043914,-116.7614,33.2372,34.4,8.3,HENSHAW DAM,Weak Hot,431608,2008,5,20,2008.05,California
1976-03-04,9.76,USW00003813,-83.6528,32.6847,30.6,11.1,MACON MIDDLE GA RGNL AP,Weak Hot,572567,1976,3,4,1976.03,Georgia
2011-12-12,10.94,USC00215392,-93.6617,45.7533,6.7,-7.8,MILACA,Weak Hot,1834979,2011,12,12,2011.12,Minnesota
2002-11-08,11.71,USW00093209,-120.6283,35.6697,18.3,15.0,PASO ROBLES MUNI AP,Weak Hot,314165,2002,11,8,2002.11,California
2008-05-16,10.91,USC00269229,-119.1575,38.9992,34.4,10.6,YERINGTON,Weak Hot,438943,2008,5,16,2008.05,Nevada
1964-10-13,10.31,USC00106542,-113.8981,42.2342,27.8,6.7,OAKLEY,Weak Hot,123727,1964,10,13,1964.1,Idaho
1995-07-28,5.21,USW00022010,-100.9269,29.3783,41.1,26.1,DEL RIO INTL AP,Weak Hot,2217686,1995,7,28,1995.07,Texas
1988-06-06,7.6,USW00014820,-81.86,41.4131,33.3,20.0,CLEVELAND,Weak Hot,2684856,1988,6,6,1988.06,Ohio
2000-11-08,14.76,USC00011620,-86.3431,33.285,26.7,19.4,CHILDERSBURG WTR PL,Weak Hot,1091674,2000,11,8,2000.11,Alabama
1997-10-05,11.99,USC00110072,-90.7417,41.2019,30.0,12.8,ALEDO,Weak Hot,1938304,1997,10,5,1997.1,Illinois
2012-06-29,7.44,USC00332599,-82.0558,41.3814,34.4,18.3,ELYRIA 3 E,Weak Hot,1560245,2012,6,29,2012.06,Ohio
1979-10-03,10.13,USC00041316,-122.8045,41.3111,30.0,8.3,CALLAHAN,Weak Hot,1697720,1979,10,3,1979.1,California
1975-10-03,10.55,USW00026528,-150.095,62.32,15.0,0.6,TALKEETNA AP,Weak Hot,883575,1975,10,3,1975.1,Alaska
2009-09-02,9.58,USC00353038,-120.2175,44.9983,33.9,11.7,FOSSIL,Weak Hot,1947834,2009,9,2,2009.09,Oregon
1979-12-05,9.39,USC00020060,-113.1875,33.9433,26.7,1.1,AGUILA,Weak Hot,1737761,1979,12,5,1979.12,Arizona
1975-11-05,13.27,USC00143930,-98.0297,37.9311,17.2,13.3,HUTCHINSON 10 SW,Weak Hot,902478,1975,11,5,1975.11,Kansas
2003-07-16,5.05,USC00141699,-101.0689,39.3925,36.7,21.7,COLBY 1SW,Weak Hot,484226,2003,7,16,2003.07,Kansas
1980-07-07,3.69,USC00511125,-156.0153,20.7947,26.7,25.0,HANA AP 355,Weak Hot,2443236,1980,7,7,1980.07,Hawaii
2013-01-11,14.3,USW00093919,-90.4708,31.1828,20.6,17.2,MCCOMB/PIKE CO/JOHN E LEWIS AP,Weak Hot,1007035,2013,1,11,2013.01,Mississippi
2002-09-22,11.17,USW00014609,-67.7928,46.1236,23.3,17.2,HOULTON INTL AP,Weak Hot,349977,2002,9,22,2002.09,Maine
1996-02-24,13.73,USW00014750,-73.6167,43.35,7.2,1.7,GLENS FALLS AP,Weak Hot,2328767,1996,2,24,1996.02,New York
1984-09-10,8.15,USC00292510,-105.0569,35.1842,36.1,12.8,DILIA,Weak Hot,745823,1984,9,10,1984.09,New Mexico
1999-11-10,15.9,USC00478110,-90.9269,44.9528,20.6,6.1,STANLEY WWTP,Weak Hot,2888817,1999,11,10,1999.11,Wisconsin
1968-01-29,13.12,USC00410493,-99.9764,31.7414,22.2,12.8,BALLINGER 2 NW,Weak Hot,2633761,1968,1,29,1968.01,Texas
1968-08-24,5.24,USW00013866,-81.59,38.3794,32.8,22.8,CHARLESTON YEAGER AP,Weak Hot,2629378,1968,8,24,1968.08,West Virginia
2001-12-30,15.87,USW00025503,-156.6294,58.6794,5.6,2.8,KING SALMON,Weak Hot,1640010,2001,12,30,2001.12,Alaska
1997-12-10,9.25,USC00087205,-82.1422,28.0236,26.1,20.0,PLANT CITY,Weak Hot,1906731,1997,12,10,1997.12,Florida
1990-06-26,11.28,USC00243013,-108.3133,46.8511,36.7,12.2,FLATWILLOW 4 ENE,Weak Hot,3134619,1990,6,26,1990.06,Montana
2003-01-28,9.44,USC00059265,-106.9092,40.1561,8.9,-3.3,YAMPA,Weak Hot,520758,2003,1,28,2003.01,Colorado
